wavelength_center_nm,trans_total,trans_h2o,trans_co2
10290.0,0.999933551519,0.999946036806,0.999987514321
10310.0,0.999968078849,0.999987445768,0.999980632529
10330.0,0.999986308824,0.999996874492,0.999989434303
10350.0,0.999950497824,0.999958447164,0.999992050507
10370.0,0.999993208876,0.999999419668,0.999993789204
10390.0,0.999991612253,0.999995573597,0.999996038646
10410.0,0.999983226430,0.999983729972,0.999999496447
10430.0,0.999970012949,0.999973716970,0.999996295879
10450.0,0.999988939428,0.999997986654,0.999990952744
10470.0,0.999916015750,0.999925161719,0.999990853842
10490.0,0.999909804469,0.999920190497,0.999989613697
10510.0,0.999987136671,0.999998469816,0.999988666839
10530.0,0.999978258791,0.999990438571,0.999987820121
10550.0,0.999713935014,0.999726334084,0.999987599574
10570.0,0.999977311102,0.999989721580,0.999987589460
10590.0,0.999957458049,0.999969419034,0.999988038884
10610.0,0.999987570318,0.999998913254,0.999988657054
10630.0,0.999960559900,0.999971061341,0.999989498432
10650.0,0.999989605586,0.999999150795,0.999990454786
10670.0,0.999985869050,0.999994136119,0.999991732914
10690.0,0.999992110628,0.999999341604,0.999992769018
10710.0,0.999994310017,0.999999899271,0.999994410745
10730.0,0.999994800197,0.999997052286,0.999997747907
10750.0,0.999994518611,0.999998715625,0.999995802984
10770.0,0.999974699941,0.999978274633,0.999996425060
10790.0,0.999994346946,0.999997383049,0.999996963892
10810.0,0.999865301734,0.999867716319,0.999997584240
10830.0,0.999983479583,0.999985526829,0.999997952720
10850.0,0.999738299940,0.999739687585,0.999998612194
10870.0,0.999994935939,0.999996185764,0.999998750168
10890.0,0.999953786119,0.999955442524,0.999998343533
10910.0,0.999997970185,0.999999438639,0.999998531545
10930.0,0.999991631338,0.999992964207,0.999998667123
10950.0,0.999960123595,0.999961052211,0.999999071324
10970.0,0.999994018490,0.999995190780,0.999998827706
10990.0,0.999905792041,0.999906840704,0.999998951268
11010.0,0.999576957352,0.999577880613,0.999999076622
11030.0,0.999883704958,0.999884409675,0.999999295233
11050.0,0.999991133657,0.999991700142,0.999999433510
11070.0,0.999997801456,0.999998384656,0.999999416799
11090.0,0.999999257528,0.999999718297,0.999999539231
11110.0,0.999999448369,0.999999796294,0.999999652075
11130.0,0.999983025096,0.999983457796,0.999999567298
11150.0,0.999985141301,0.999985483886,0.999999657408
11170.0,0.999997354838,0.999997613762,0.999999741076
11190.0,0.999999574355,0.999999754788,0.999999819566
11210.0,0.999968500427,0.999968654891,0.999999845532
11230.0,0.999945300422,0.999945501629,0.999999798787
11250.0,0.999884532378,0.999884711362,0.999999820992
11270.0,0.999703397983,0.999703523130,0.999999874831
11290.0,0.999989875779,0.999989994264,0.999999881514
11310.0,0.999840750876,0.999840890022,0.999999860846
11330.0,0.999954915129,0.999955038144,0.999999876982
11350.0,0.999962390388,0.999962492565,0.999999897821
11370.0,0.999976779167,0.999976884204,0.999999894960
11390.0,0.999813103451,0.999813208015,0.999999895411
11410.0,0.999993984017,0.999994075561,0.999999908455
11430.0,0.999998648328,0.999998730101,0.999999918226
11450.0,0.999996535580,0.999996616166,0.999999919414
11470.0,0.999688126560,0.999688202125,0.999999924416
11490.0,0.999962805381,0.999962867019,0.999999938358
11510.0,0.999997762243,0.999997819280,0.999999942963
11530.0,0.999997641437,0.999997698055,0.999999943381
11550.0,0.999763038740,0.999763111591,0.999999927134
11570.0,0.999925560496,0.999926823328,0.999998737138
11590.0,0.999997882503,0.999998162232,0.999999720271
11610.0,0.999999315497,0.999999417805,0.999999897692
11630.0,0.999978883541,0.999978977123,0.999999906417
11650.0,0.999945016855,0.999945125155,0.999999891693
11670.0,0.999994664431,0.999994912749,0.999999751681
11690.0,0.999885099108,0.999885251217,0.999999847884
11710.0,0.999438631503,0.999438811333,0.999999820073
11730.0,0.998650181207,0.998650386810,0.999999793807
11750.0,0.999964918947,0.999965149457,0.999999769483
11770.0,0.999514264151,0.999514516798,0.999999747261
11790.0,0.999989845408,0.999990092098,0.999999753308
11810.0,0.999997487638,0.999997720089,0.999999767549
11830.0,0.999994874952,0.999995154135,0.999999720815
11850.0,0.999999154782,0.999999418177,0.999999736604
11870.0,0.999958894420,0.999959220783,0.999999673629
11890.0,0.999944397455,0.999944750589,0.999999646851
11910.0,0.999510900251,0.999511267242,0.999999632797
11930.0,0.999990363856,0.999990725970,0.999999637884
11950.0,0.999997451115,0.999997772865,0.999999678249
11970.0,0.999935151180,0.999935498768,0.999999652398
11990.0,0.999998415825,0.999998846916,0.999999568908
